[1.3888303243969993, '34 convention protection']
[0.04630316365464329, 'observes domestic courts']
[0.04600048774539691, '34 court notes']
[0.04560576890600196, 'relationship proportionality means']
[0.045487419588139004, 'freedom expression particularly']
[0.04499187028086509, '59 court notes']
[0.0448485248498449, 'article convention taken']
[0.044665284721375445, '26 november 2001']
[0.04452748480826988, 'satisfy requirement foreseeability']
[0.04376272566852178, 'interests accordingly interferences']
[0.04372570319812526, 'leave appeal supreme']
[0.043652577937649886, '000 pounds sterling']
[0.0436137543908281, 'costs expenses proceedings']
[0.04319351536314807, 'reputation rights point']
[0.043145606214414975, 'domestic remedies dismissed']
[0.043143416301441605, 'article 50 convention']
[0.04307257786585103, '50 present case']
[0.04220294433406963, '27 march 1996']
[0.04212629896083133, 'capable having chilling']
[0.04211265134234076, 'act omission issue']
[0.04211265134234076, 'affected act omission']
[0.04211265134234076, 'directly affected act']
[0.041944339265429766, 'case court does']
[0.041571288423806405, 'addition party comments']
[0.04125622578859989, 'matter general concern']
[0.04104408780667774, 'competent national courts']
[0.04093867762932511, '000 romanian lei']
[0.04093867762932511, 'romanian government government']
[0.04089479999392464, 'having consulted registrar']
[0.040717669766625726, 'democratic society attain']
[0.04037240795598815, 'accordance article 46']
[0.04021513558384062, 'question application article']
[0.040198610342495236, '2000 applicant represented']
[0.04018853882411313, 'measures designed secure']
[0.03988951695786228, 'contracting states court']
[0.03881105641802348, '10 right respect']
[0.03880948397428236, 'claimed actually necessarily']
[0.038713215474132326, 'section composed mr']
[0.03792394655704008, 'answer pressing social']
[0.03790967226219025, 'germany lodged court']
[0.03776467945794736, 'important decisive decisive']
[0.03766209721298592, 'istanbul national security']
[0.03760139785051199, 'having regard relevant']
[0.0373994138022915, 'applicant asked court']
[0.037270183852917665, 'article 10 violated']
[0.03713366149185915, 'convention 32 applicant']
[0.03675871918420736, 'court held particular']
[0.036735056399324985, 'account margin appreciation']
[0.036735056399324985, 'taking account margin']
[0.036720623501199035, 'imprisonment convicted person']
[0.03661843252670591, 'applicant sentenced months']
[0.03655877475877736, 'law government preliminary']
[0.036258027854914276, 'applicant association right']
[0.03622399377795062, 'aims referred article']
[0.035017440592980155, 'trial reasonable time']
[0.034897353727787725, 'application admissible applicant']
[0.034602061940191435, 'criminal code court']
[0.034568233263856205, 'proceedings convention institutions']
[0.034387584272204876, 'seq civil code']
[0.034387584272204876, 'et seq civil']
[0.03423927524646949, 'articles 11 et']
[0.03380395683453238, 'public journalistic freedom']
[0.033480907581627, 'costs expenses 55']
[0.03325703073904513, 'justified circumstances case']
[0.03298879883435024, 'convention established actually']
[0.03298879883435024, '41 convention established']
[0.03276523166493543, 'disciplinary sanction imposed']
[0.03250899280575539, 'london united kingdom']
[0.03231099331061467, 'respect article published']
[0.03223021582733813, 'general principles concerning']
[0.03180613404013631, 'supreme court having']
[0.03148060702017536, 'registrar agent government']
[0.03131857448404211, '10 convention 41']
[0.031138944266273727, 'domestic remedies article']
[0.030592348551065688, '29 relevant provisions']
[0.030207217204959433, 'costs expenses applicants']
[0.02956405219404946, 'recognised rules international']
[0.02956405219404946, 'defamation \\xfcble nachrede']
[0.02945878591244652, 'reasonable quantum court']
[0.029268198344550165, 'shall liable fine']
[0.028838467687388555, 'article 10 guarantees']
[0.028742828521992534, 'generally recognised rules']
[0.028305224672720838, 'legal fees incurred']
[0.02785934517691969, 'regional court allowed']
[0.027564904598060682, 'characterisation given law']
[0.027210489672777907, 'regard particular circumstances']
[0.02702755828124386, '53 court notes']
[0.026908631824698968, 'brought civil action']
[0.026866007194244607, 'application romania lodged']
[0.02646746239372139, 'court held inter']
[0.02636283830078794, 'rules international law']
[0.025897003915854654, '26 art 26']
[0.025897003915854654, 'article 26 art']
[0.02572584789311408, 'according regional court']
[0.025336252736940887, 'point operative provisions']
[0.024869195552648788, 'human dignity privacy']
[0.024846789235278444, 'attain aim aims']
[0.024502137420498386, 'examine examined witnesses']
[0.02390193108670958, 'provides itemised particulars']
[0.02390193108670958, 'court provides itemised']
[0.023852104756872466, 'sub paragraph article']
[0.023205495753772922, 'applicants contested government']
[0.02307800818168994, 'society attain aim']
[0.02297863201975733, 'objection failure exhaust']
[0.02273181454836131, 'year months imprisonment']
[0.021893887249309334, 'bound domestic scales']
[0.021723797432642123, 'january 1999 applicant']
[0.02149464102187638, 'building strasbourg 20']
[0.021439485579677852, 'thousand turkish liras']
[0.019952299030340945, 'present case accordingly']
[0.019131947189501147, 'expenses 55 applicant']
[0.01905894639127408, 'convention provides determination']
[0.01874117144640452, 'article 10 addition']
[0.018450104781040033, 'freedoms convention united']
[0.018260410769932567, 'court considers mr']
[0.017760227907899242, 'regional court held']
[0.017476927548869994, 'application federal republic']
[0.017184528239477383, 'task review relevant']
[0.01711131095123901, 'invited court hold']
[0.017105303099292715, 'aim sought achieved']
[0.0170948955121617, '41 convention submitted']
[0.01681948558800019, 'eur 000 non']
[0.01532816300151368, 'consider necessary determine']
[0.015167930660888406, 'claims article 50']
[0.015104799277461152, 'declared partly admissible']
[0.014442785394326047, 's\\xfcrek \\xf6zdemir turkey']
[0.014113153921307397, 'erdo\\u011fdu ince turkey']
[0.014093607573254237, 'art 50 court']
[0.013818379258857066, 'private prosecution proceedings']
[0.012954730555178498, 'lacked sufficient factual']
[0.012762245293585491, 'court appeal failed']
[0.012646133093525178, 'complained regarded necessary']
[0.01254735856285386, 'applicant lawyers delegate']
[0.01244728355246837, 'interference complained regarded']
[0.011802243381538131, 'international human rights']
[0.01145083932853717, 'unanimously text commission']
[0.01118124854954746, 'government submitted applicants']
[0.011119909692854615, 'sufficient legal basis']
[0.011050236073225198, 'law court awards']
[0.009917462855112734, '27 court notes']
[0.00987877773890824, 'convention united kingdom']
[0.00937058572320226, 'court assessment relevant']
[0.00937058572320226, 'assessment relevant principles']
[0.0059215339592732594, '2547 48 51']
[0.00526358574157623, 'certain passages book']
[0.0032270834050462977, '16 december 1998']
[0.0, '39 court observes']
[0.0, 'fair trial particular']
[0.0, '1998 accordance article']
[0.0, 'judiciary government preliminary']
[0.0, 'criminal court judgment']
[0.0, 'given court appeal']
[0.0, 'october 1998 mr']
[0.0, 'freedom expression 47']
[0.0, 'accordance article thereof']
[0.0, 'person group persons']
[0.0, 'instant case cases']
[0.0, 'rights protected article']
[0.0, 'context article 10']
[0.0, 'like commission finds']
[0.0, 'infringement freedom expression']
[0.0, 'court established applicant']
[0.0, 'interference right impart']
[0.0, 'judgment 25 february']
[0.0, 'examine turn interference']
[0.0, '100 19 november']
[0.0, 'mr y\\u0131ld\\u0131z mr']
[0.0, 'regard decision grand']
[0.0, 'does fall exceptions']
[0.0, '28 16 december']
[0.0, 'em\\xfcler mrs batmaz']
[0.0, 'grand chamber case']
[0.0, 'lawyer use turkish']
[0.0, 'mr \\xe7al\\u0131\\u015fkan miss']
[0.0, 'november 1998 mr']
[0.0, 'overstep margin appreciation']
[0.0, 'turkey need authorities']
[0.0, '10 set example']
[0.0, '36 president chamber']
[0.0, 'aky\\xfcz miss g\\xfcnyakt\\u0131']
[0.0, 'botoucharova unable consideration']
[0.0, 'building strasbourg march']
[0.0, 'costs expenses applicant']
[0.0, 'east turkey need']
[0.0, 'stage mr wildhaber']
[0.0, 'court 22 october']
[0.0, 'wildhaber president new']
[0.0, 'withdrawal case having']
[0.0, '22 october 1998']
[0.0, '45 freedom expression']
[0.0, 'constituted hear instant']
[0.0, 'hear instant case']
[0.0, 'miss em\\xfcler mrs']
[0.0, 'new court authorised']
[0.0, 'rule 27 later']
[0.0, 'rule 36 president']
[0.0, 'socio economic situation']
[0.0, 'y\\u0131ld\\u0131z mr \\xf6zbek']
[0.0, 'court rule 99']
[0.0, 'criminal code legitimate']
[0.0, 'did overstep margin']
[0.0, 'example zana turkey']
[0.0, 'g\\xfcnyakt\\u0131 mr polat']
[0.0, 'keremo\\u011flu mr y\\u0131ld\\u0131z']
[0.0, 'miss aky\\xfcz miss']
[0.0, 'batmaz keremo\\u011flu mr']
[0.0, 'code legitimate aim']
[0.0, 'complained infringement right']
[0.0, 'considered independent impartial']
[0.0, 'fressoz roire france']
[0.0, 'government mr tezcan']
[0.0, 'invitation court rule']
[0.0, 'later stage mr']
[0.0, 'mr polat miss']
[0.0, 'mr \\xf6zbek advisers']
[0.0, 'mrs botoucharova unable']
[0.0, 'otchakovsky laurens july']
[0.0, 'roire france judgment']
[0.0, 'turkey taken accordance']
[0.0, 'turkish language oral']
[0.0, '1998 government notified']
[0.0, '1999 case heard']
[0.0, '27 later stage']
[0.0, '51 fressoz roire']
[0.0, '63 court notes']
[0.0, 'chamber court 22']
[0.0, 'language oral proceedings']
[0.0, 'mrs batmaz keremo\\u011flu']
[0.0, 'president new court']
[0.0, 'proceedings rule 36']
[0.0, 'rule 100 19']
[0.0, 'rule 28 16']
[0.0, '\\xe7al\\u0131\\u015fkan miss aky\\xfcz']
[0.0, 'case cases turkey']
[0.0, 'documents support claims']
[0.0, 'domestic courts convicting']
[0.0, 'freedom expression included']
[0.0, 'interference complained legitimate']
[0.0, 'justice single grand']
[0.0, 'miss g\\xfcnyakt\\u0131 mr']
[0.0, 'polat miss em\\xfcler']
[0.0, 'set example zana']
[0.0, 'single grand chamber']
[0.0, 'strasbourg march 1999']
[0.0, '2006 applicant represented']
[0.0, '48 51 fressoz']
[0.0, 'case heard simultaneously']
[0.0, 'convention 20 applicant']
[0.0, 'domestic law 17']
[0.0, '19 november 1998']
[0.0, 'having regard decision']
[0.0, 'just satisfaction claims']
[0.0, 'lindon otchakovsky laurens']
[0.0, '13 october 1998']
[0.0, '39 court considers']
[0.0, 'government 28 government']
[0.0, 'convention account presence']
[0.0, 'impart ideas information']
[0.0, '10 convention 55']
[0.0, '14 october 1998']
[0.0, 'applicant claimed just']
[0.0, 'cases mr incal']
[0.0, 'committed means publications']
[0.0, 'court authorised applicant']
[0.0, 'court functioned infringed']
[0.0, 'different cases mr']
[0.0, 'fair trial violation']
[0.0, 'freedom expression fact']
[0.0, 'group persons institution']
[0.0, 'imputes person group']
[0.0, 'judgment cited pp']
[0.0, 'observations rule 59']
[0.0, 'type activity shall']
